Text;Style
Приказ об утверждении вводного инструктажа в г. Новосибирске 21 декабря 2020 года. В целях соблюдения правил охраны труда, содержащихся в Трудовом кодексе, приказываю: 1. Утвердить программу инструктажа (Приложение № 1 к приказу). 2. Проведение информационного сеанса возложить на начальника отдела охраны труда Громова Г.Г. 3. Громова Г.Г. Следуйте этому порядку. 4. Контроль за исполнением заказа оставляю за собой. Генеральный директор Ивануш И.И. (Подпись) С приказом ознакомлен: Начальник отдела охраны труда Громов Г.Г. (Подпись);Официально-деловой стиль
ЦЕНТР СВЯЗИ ГОРОДА ЛЕСОСИБИРСК Филиал открытого акционерного общества Электросвязь ПРИКАЗ от 15.10.2007 N 69-А О телефонизации жилого дома по ул. Матросова, 18 Лесосибирский ЛДК-1 сдал в эксплуатацию жилой дом №18 по ул. Матросов без телефонных сетей. На основании многочисленных заявлений жильцов указанного дома об установке телефонов и их готовности оплатить сверхнормативные строительные работы в соответствии с п. 28 «Правил оказания услуг телефонной связи», в котором указано, что строительные работы по продолжению прокладки недостающих линии связи возможно за счет заявителя, ПРИКАЗЫВАЮ: 1. Заместителю начальника ЛТК Дымову А.Н., экономисту Миркес В.И. до 20.10.2007 определить объем необходимых работ и подготовить смету на выполнение телефонизации квартир НН 1-54 жилого дома по ул. Матросова, 18 выполнить работы по телефонизации жилого дома по ул. Матросова, 18-15.11.2007. 1. Контроль за исполнением поручения возложить на заместителя руководителя СНГ Лесосибирск Соколова В.К. Руководитель Личная подпись И.Н. Михайлов;Официально-деловой стиль
В Воронеже сотрудники милиции разоблачили преступную группу, производящую устройства для угона автомобилей. Их товары пользовались популярностью у угонщиков по всей России. Несмотря на успех кампании, эксперты сомневаются, что количество угонов автомобилей уменьшится. В Воронеже задержана банда разработчиков автоугонного оборудования. По данным МВД, преступники снабдили спецсредствами половину российских угонщиков автомобилей. Группа работала в Московской, Воронежской и Курской областях. Они предоставили угонщикам так называемые кодграбберы. Устройства работают по принципу перехвата сигналов тревоги, рассказал председатель Московского областного отделения Комитета защиты прав автомобилистов Алексей Дозоров. Когда код граббера считывает ваш сигнал и вы идете например в магазин и оставляете машину на стоянке, это устройство генерирует код для ее открытия. То есть машину снимают с сигнализации и спокойно увозят. Чаще всего, конечно, в разных супермаркетах, когда выходишь из машины и знаешь, что будешь ходить по магазину не менее часа», — сказал он.;Публицистический стиль
Никулинский суд Москвы вчера приговорил к восьми с половиной годам колонии строгого режима Александра Максимова, виновника громкого ДТП, произошедшего на улице Минской осенью 2012 года, в котором погибли семь человек. Это практически максимальный штраф, к которому могут приговорить водителя в России за нарушение ПДД. ДТП по вине Максимова стало мощным катализатором законотворческой деятельности: после этого инцидента Госдума по поручению президента приняла решение кардинально ужесточить санкции за вождение в нетрезвом виде с помощью поправок в УК РФ. 22 сентября 2012 года Александр Максимов, управляя своей Toyota на скорости около 190 км/ч, не справился с управлением: во время резкой смены полосы движения машина задела отбойники, не справилась с управлением и врезалась в автобусную остановку. Пострадали десять человек, семеро из них погибли на месте — это воспитатели детского дома-интерната N7 Ольга и Сергей Ширшовы и пятеро детей-сирот в возрасте 15-17 лет. Сам Александр Максимов получил травму головы и был арестован сразу после аварии. Следователи возбудили уголовное дело по ч. 6 ст. 264 УК РФ (нарушение правил дорожного движения пьяным водителем, повлекшее ДТП с двумя и более погибшими). Впоследствии экспертиза показала, что в крови Александра Максимова содержится около 1,5 промилле алкоголя и следы марихуаны. Он также упорно нарушал правила дорожного движения и в 2010 году лишился водительских прав.;Публицистический стиль
Во вторник прокурор просил суд приговорить Александра Максимова к девяти годам колонии-поселения (максимально возможное наказание по статье 264 УК РФ для водителей, нарушающих правила дорожного движения). На аналогичном приговоре настаивали представители потерпевших, но с отбыванием наказания в колонии общего режима. В итоге судья остановился на компромиссном варианте - восемь с половиной лет колонии общего режима с учетом того, что у обвиняемой есть маленький ребенок. Кроме того, Александр Максимов ранее не привлекался к уголовной ответственности. Суд также взыскал с него 1 миллион рублей. в пользу трех потерпевших (родственников погибших учителей). Иск на 50 млн руб. из детского дома считаются отдельно. Отметим, что авария на улице Минской вызвала бурный общественный резонанс. Президент и Председатель Правительства поручили Государственной Думе подготовить поправки в Уголовный кодекс Российской Федерации и Кодекс Российской Федерации об административных правонарушениях, предусматривающие усиление ответственности за вождение в нетрезвом виде. В марте 2013 года в первом чтении был принят законопроект, предусматривающий штраф в размере 50 000 рублей. за вождение в нетрезвом виде и 200 000 руб. за вождение в нетрезвом виде без прав. Изначально «Единая Россия» планировала увеличить максимальный срок лишения свободы по ч. 6 ст. 264 УК РФ от 9 до 15 лет (за это судили Александра Максимова). Однако депутаты Европарламента отклонили эту поправку, сославшись на мнение Верховного суда о том, что столь суровое наказание применимо только к тяжким преступлениям, нарушения ПДД, даже повлекшие большое количество смертельных случаев, - нет. . Напротив, ее давний оппонент в вопросе санкций для автомобилистов депутат Вячеслав Лысаков считает приговор «обоснованным». «Для такого цинично совершенного поступка, как этот водитель, представляющего серьезную социальную и общественную опасность, отбывание наказания в колонии-поселении было бы пародией на здравый смысл и память погубленных им людей», — считает он.;Публицистический стиль
Сегодня стало известно, что японская компания Mazda отзывает 1,6 млн автомобилей по всему миру из-за проблем с подушками безопасности. Всего с 2008 года по всему миру было отозвано более трехзначного миллиона автомобилей с детонаторами Takata. Новая волна отзывов началась в середине мая и продолжается по сей день. Японский автопроизводитель Mazda приказал отозвать 1,6 миллиона автомобилей из-за проблем с подушками безопасности Takata. Подушки безопасности Takata могут взорваться из-за неисправности системы надувания и травмировать водителя или пассажира. Mazda отзывает около 460 000 автомобилей в США и 75 000 в Японии, что касается моделей, выпущенных в период с 2003 по 2008 год. После объявления об отзыве акции Mazda упали на 1%, а акции Takata — на 1,75%. С 2008 года около 35 миллионов автомобилей были отозваны из-за проблем с подушками безопасности производства Takata. К ним относятся Honda, Nissan, Toyota, BMW, Chrysler, General Motors, Ford, Mazda, Mitsubishi и Subaru. Отзывы продолжились в последнее время, когда три японских автопроизводителя — Toyota, Nissan и Honda — отозвали более 11 миллионов автомобилей вместе взятых в середине мая. В конце мая пять автопроизводителей, включая Fiat Chrysler, Ford, BMW, Mitsubishi и Honda, расширили список моделей, отзываемых в США из-за этого дефекта. В целом, это расширение затрагивает около 2,3 миллиона автомобилей. Также на прошлой неделе Национальная администрация безопасности дорожного движения США (NHTSA) сообщила, что Takata согласилась отозвать более 34 миллионов автомобилей в США из-за неисправности.;Публицистический стиль
"Как стало известно, московская полиция возбудила уголовное дело по факту хищения кредита на общую сумму 11,5 млрд рублей, предоставленного Банком Москвы НПО «Космос». В ходе расследования выяснилось, что деньги, предназначенные, в том числе, на строительство Алабяно-Балтийского морского тоннеля, списывались со счетов компаний-однодневок. Возврат средств, в том числе вместе с его имуществом, гарантировал президент НПО «Космос» Андрей Черняков, который, как уже понятно, станет центральной фигурой расследования. Представитель г-на Чернякова отрицает какие-либо неправомерные действия с его стороны по отношению к кредитору. Следственный отдел УВД Центрального округа Москвы возбудил уголовное дело по ч. 4 ст. 159.1 УК РФ (мошенническое хищение денег в особо крупном размере организованной группой путем предоставления заведомо ложных и (или) недостоверных сведений от банка; лишение свободы на срок до десяти лет). «Использование денежных средств АКБ «Банк Москвы» в особо крупном размере» и «из корыстных побуждений» заключил кредитный договор с данным банком в апреле 2011 года. По их данным, на расчетный счет НПО «Космос» поступило 11 550 500 000 рублей, которые компания должна была направить на пополнение оборотных средств в рамках инвестиционной программы города.";Публицистический стиль
"Однако «неустановленные лица» распорядились денежными средствами «по своему усмотрению» и перечислили их на счета ООО «Космос-Урал Спецстрой», открытые в том же банке, якобы для выполнения строительно-монтажных работ по договору подряда. Впоследствии, по версии следствия, эти же люди, обманув представителей Банка Москвы, перечислили кредитные деньги на счета «различных организаций, не занимающихся финансово-хозяйственной деятельностью». В пресс-службе группы ВТБ «Коммерсанту» подтвердили, что истцом по этому уголовному делу выступает Банк Москвы, и заявили, что кредит предоставлен на профессиональную деятельность НПО «Космос». Строительство Академии дзюдо в подмосковном Звенигороде (см. Ъ от 29-30 мая). Г-н Черняков лично выступил поручителем по этому и двум другим кредитам на общую сумму 28 млрд рублей, которые не были возвращены Банку Москвы, оставив банку свою недвижимость в качестве залога. Среди них была, например, недостроенная усадьба господина Чернякова, расположенная на двух гектарах земли в подмосковной Малаховке и на территории которой расположены фитнес-центр и банный комплекс площадью более 1 тыс. кв. м. Однако, по словам кредитора, его оценка составляет 400 млн руб. явно преувеличено. Квартиры в Москве и Санкт-Петербурге, на которые банк мог претендовать, были проданы г-ном Черняковым до его отъезда за границу. Недавно Мещанский районный суд удовлетворил один из исков Банка Москвы, взыскав с г-на Чернякова как поручителя 13,8 млрд рублей. Источник Ъ, близкий к Банку Москвы, сообщил, что в настоящее время банк серьезно занимается проблемами с заемщиком, и пообещал, что в ближайшее время произойдет ""много интересных событий"".";Публицистический стиль
О возбуждении уголовного дела узнал адвокат г-на Чернякова Руслан Коблев. При этом он указал, что розыск «неустановленных лиц» очень удобен для следствия на начальном этапе. По словам защитника, вызывая сотрудников «Космоса» на допрос, следствие может привести к тому, что они дадут показания против руководителя компании или, в случае отказа от дачи показаний, станут «установленными лицами» в уголовном производстве. Юрист Коблев сообщил, что Банк Москвы выдал его клиенту кредит по рекомендации городской администрации. По его мнению, последний тогда должен был компенсировать затраты компании из бюджетных средств. «Два десятилетия Андрей Черняков руководил крупнейшей в стране строительной компанией с миллиардными продажами и долгосрочными госконтрактами. Ему не было смысла организовывать кражу и разорять свой бизнес», — заявил защитник. По его словам, самого г-на Чернякова обманули и фактически вынудили покинуть страну. Мэрия обратилась в Банк Москвы с просьбой рассмотреть вопрос о кредитовании НПО «Космос» только для того, чтобы компания смогла выполнить все свои обязательства по контрактам с городом, в том числе завершить строительство Алабяно-Балтийского морского тоннеля, сообщил один из столичных чиновников. правительство. Между тем, по словам собеседника, «Космос» задерживает еще один крупный подряд от города — строительство многоэтажной автостоянки на площади Тверской Заставы у Белорусского вокзала. По этому проекту НПО «Космос» должно было перенести техническую связь от имени субподрядчика. Общая стоимость проекта оценивалась в 953 миллиона рублей. НПО «Космос» получило от генподрядчика — Межрегионального союза строителей (МСС) 460 млн рублей, но выполнило работы на 100 млн рублей. Суд постановил взыскать более 360 миллионов рублей. от «Космос» в пользу МСС, но затем кассационная инстанция направила иск на новое рассмотрение.;Публицистический стиль
Администрация города в ближайшее время опубликует список улиц, с которых будет разрешена эвакуация автомобилей для конфискации. Коррекция потребовалась в связи со вступлением в силу изменений, реорганизующих правила движения транспортных средств. В мэрии Москвы уверяют, что никаких неудобств автомобилистам нововведения не доставят: по старым правилам эвакуаторы работали в основном в центре Москвы, так как именно здесь происходит больше всего нарушений правил парковки. Однако в Госдуме уверены, что корректировки просто необходимы: ведь машины эвакуируют по всей столице, в том числе из жилых массивов, где они не мешают движению. ГКУ «Управление автостоянками Москвы» (АМПП) направило в Центр управления дорожным движением (структура правительства Москвы) предложения, на каких улицах разместить информационные знаки, разрешающие работу эвакуаторов. «Мы поделились информацией о зонах, где эвакуировано больше всего автомобилей», — сообщил вчера глава АМПП Александр Гривняк. По его словам, больше всего нарушений правил парка (и, как следствие, эвакуаций) зафиксировано в пределах садового кольца. К наиболее проблемным участкам относятся площадь Тверская Застава и улицы Петровка и Неглинная.;Публицистический стиль
Напомним, в конце мая Госдума приняла пакет поправок в КоАП, направленных на детальную регламентацию работы эвакуаторов: в ближайшее время документ подпишет Президент. Причиной разработки закона стало массовое недовольство водителей работой грузчиков в Москве в 2013-2014 годах. В частности, многие из них жаловались на то, что городские власти эвакуируют автомобили на охраняемую стоянку, даже если они не препятствуют нормальному движению других транспортных средств или пешеходов. Основная новизна изменений — строгая регламентация использования эвакуаторов: их можно использовать только при стоянке автомобиля в зоне действия знака «Стоянка запрещена» или «Остановка запрещена», что отмечен предупреждающим знаком «Эвакуатор работает». В Москве такие знаки поставит Центр управления дорожным движением (ЦОДД), который сейчас собирает предложения от различных ведомств. В пресс-службе ЦОДД подтвердили получение предложений от АМПП. «Мы проведем экспертизу и определим критерии установки панелей», — сказали в центре. В ближайшее время будет составлен список улиц, по которым разрешена эвакуация. При этом в АМПП напомнили: в случаях, когда автомобиль припаркован во втором ряду, на автобусной остановке, на трамвайных путях и в других случаях, описанных в ПДД, знак применения эвакуационных устройств не требуется. По данным АМПП, в 2015 году из мест, где стоянка запрещена знаком, эвакуировано 64,4 тысячи автомобилей, а из мест, где стоянка запрещена правилами, эвакуировано 66 тысяч автомобилей.;Публицистический стиль
При этом механизм обжалования эвакуации и штрафа (3000 рублей за неправильную парковку) в местах, где нет знака, уже опробован. По словам г-на Гривняка, есть возможность подать жалобу в Московскую административную и дорожную инспекцию (сотрудники этой организации решают на ходу). Затем специалисты просматривают фото и записи с видеорегистраторов, установленных на эвакуаторе, для принятия решения. «Никаких проблем и сложностей мы не видим», — сказал вчера г-н Гривняк. и помехи общественному транспорту». «В АМПП, конечно, умничают, — говорит Вячеслав Лысаков, первый зампред комитета Госдумы по госстроительству, автор поправок в закон об административных правонарушениях. «Повсюду в Москве без здравого смысла вводятся подписанные запреты на стоянку и остановку, показала ранее проверка прокуратуры («Коммерсантъ» сообщал об этом 25 апреля). В результате автомобили эвакуируют не только из центра, но и из населенных пунктов, где в этом нет абсолютно никакой необходимости». , По всему городу мы внесем законопроект, который запретит эвакуацию из зоны знака «парковка запрещена».;Публицистический стиль
Городской транспорт в Хельсинки работает как сложный, но идеально слаженный механизм: приятные зеленые трамваи почти бесшумно перевозят пассажиров по 11 маршрутам во все районы города. Автобусы отправляются вовремя и прибывают на хорошо оборудованные остановки. Автобусных маршрутов бесчисленное множество. А еще паром на острова и конечно же метро. Ошибки при реализации планов движения в этой экономике колеблются от двух до пяти минут. Метро в Хельсинки впечатляет высочайшей функциональностью и современными технологиями. Длина его небольшая - 35 км с пригородами. На 25 станциях нет турникетов, но есть лифты и туалеты с современной автоматикой. В вагонах есть боксы для велосипедов. Все передает впечатление заботы о комфорте пассажиров, даже антидепрессивный оранжевый цвет машин.;Публицистический стиль
В 2014 году московские власти вложили в транспортную систему столицы 420 миллиардов рублей. Значительная часть денег — 139 миллиардов рублей — была потрачена на расширение метрополитена. Несмотря на инвестиции, открытие новых станций и открытие линий, пассажиропоток в метрополитене сократился на 40 млн пассажиров. При этом незначительно увеличилось количество пассажиров в наземном транспорте, скорость автомобилей на автомагистралях увеличилась на 25 км/ч. Данные о расходах столичного бюджета представлены в законопроекте об исполнении бюджета Москвы за 2014 год, опубликованном на сайте Мосгордумы. Общий объем финансирования транспортной системы составил 420 млрд рублей. (на 9% больше, чем годом ранее), из них 330 млрд руб. инвестиций из бюджета Москвы, 31 млрд руб. из федерального бюджета, 58,9 млрд руб. частных инвестиций. В 2012 году правительство Москвы приняло программу «Развитие транспортной системы» до 2016 года с финансированием в размере 2,2 трлн рублей. В 2014 году он был продлен до 2020 года, а общий объем финансирования увеличился до 4,4 трлн рублей, сообщал «Коммерсантъ». Транспортная программа, безусловно, самая дорогая для Москвы. В 2014 году в развитие дорожной сети, согласно законопроекту, вложено 97,5 млрд рублей. В частности, деньги пошли на строительство 78,7 км дорог и 20 пешеходных переходов. Протяженность «наделов» составила 215,3 км (увеличение на 8,1%). Ограниченная парковочная зона расширена за пределы Третьего транспортного кольца и включает в себя 28 000 паркомест со счетчиками. Кроме того, открыто 11 плоскостных паркингов в центре Москвы и 21 паркинг у станций метро. На ремонт дорог и «проведение локальных мероприятий» власти потратили 22 миллиарда рублей. 16 миллионов квадратных метров, 53% дорог будут приведены в нормальное состояние.;Публицистический стиль
Согласно счету, парк эвакуаторов за год вырос со 110 до 320 единиц. «Новая система движения автомобилей позволила улучшить управление на парковке, — говорится в документе, — ежемесячно выписывается более 20 тысяч штрафов за нарушение правил платной парковки (в 2013 году — 4,5 тысячи штрафов)». метро. В частности, в городе закуплено 264 новых вагона, построено 3,3 км линий метрополитена и открыты две станции метрополитена. Автомобили были оборудованы WiFi (проект реализован на частные деньги, инвестиции составили 1,8 млрд рублей). Отремонтировано 43 эскалатора, организована поэтажная навигация на 49 станциях. Кроме того, открыт дополнительный выход на железнодорожную станцию Лубянка. Все станции были оборудованы рамками металлодетекторов и «переносными детекторами паров взрывчатых веществ». На развитие радиальных направлений пригородных поездов было потрачено 12 млрд рублей, еще 2,4 млрд рублей. вложено в обеспечение льгот для ветеранов, студентов и инвалидов, пользующихся электропоездами. Объем инвестиций в наземный и водный транспорт в законопроекте не уточняется. Результаты реализации транспортной программы таковы. Средняя скорость движения транспортных средств на автомагистралях утром и вечером выросла до 26,5 км/ч. Общий годовой объем пассажироперевозок в общественном наземном транспорте и в метро увеличился на 1,3% (до 5,3 млрд пассажиров). Годовые пассажирские перевозки в автобусах, троллейбусах и трамваях за год выросли на 4,8% (до 2,2 млрд пассажиров в год), в пригородных поездах на 1,5% (до 680 млн человек) и в водном транспорте на 25% (до 1,5 млн пассажиров в год). миллионов человек). В 2014 году на общественных велосипедах ежегодно ездили 105 000 человек, что на 50% больше, чем в предыдущем году.;Публицистический стиль
Volkswagen AG объявил о подписании соглашения с крупнейшим автопроизводителем Китая SAIC Motor Corporation Ltd. о начале производства гибридных электромобилей для крупнейшего автомобильного рынка мира. Через четыре года первые электромобили сойдут с завода в Шанхае. Немецкий автопроизводитель Volkswagen AG и крупнейший китайский автопроизводитель SAIC Motor объявили в среду вечером о подписании соглашения о партнерстве по производству гибридных электромобилей для китайского рынка. Они производятся на существующем совместном заводе в Шанхае. Первые автомобили покинут завод через четыре года. Всего будет выпущено 15 различных автомобилей, от гибридных до полностью электрических. Кроме того, соглашение предусматривает производство на заводе в Шанхае и новой модели VW C-сегмента. Соглашение является частью стратегии VW по инвестированию 22 миллиардов евро в Китай к концу 2019 года.;Публицистический стиль
"Россия получила полноправное членство в системе «Зеленая карта» с 1 июля 2015 года. Вопрос о прекращении транзитного членства РФ в международном соглашении был практически решен в феврале, но в марте, с аннексией Крыма, ряд европейских стран заблокировал это решение. Теперь российские страховщики могут сэкономить два миллиона евро на необходимой для членства банковской гарантии и расширить рынок сбыта. Для автомобилистов успех российских переговорщиков останется незамеченным: страховщики не станут снижать тарифы за счет урезания гарантий. Россия досрочно стала полноправным участником международной системы «Зеленая карта ОСАГО». Как заявил ""Ъ"" исполнительный директор российского офиса ""Зеленая карта"" Сергей Разуван, транзитное членство РФ в соглашении должно продлиться до конца 2018 года, ""но уже в конце 2013 года, через пять лет"". . Международная система ОСАГО «Зеленая карта» существует с 1951 года, ее основная цель – урегулирование претензий пострадавших в дорожно-транспортных происшествиях с участием иностранных водителей. В систему Green Card входят 47 стран: вся Европа, Израиль, Марокко, Тунис, Иран. Российская Федерация вступила в систему в мае 2008 года. По словам г-на Разуван, запрос от РФ изначально был принят международным бюро, и уже в феврале вопрос был «практически решен». «Но затем ситуация в Украине обострилась, процесс начал тормозиться, и нам пришлось тесно сотрудничать с зарубежными коллегами, чтобы доказать, что система грин-карт должна оставаться аполитичной, несмотря на геополитические обстоятельства», — говорит глава российского офиса. Страны старой Европы проявляли больше здравого смысла и придерживались аполитичных принципов, а некоторых наших ближайших соседей увлекали политические эмоции.";Публицистический стиль
"В результате Общее собрание Совета страховых бюро «Зеленая карта» приняло решение о предоставлении Российской Федерации полноправного членства в международном соглашении с 1 июля 2015 года о соблюдении дисциплины страховщиков при урегулировании убытков по «Зеленым картам». По данным Российского бюро, за шесть лет в РФ поступило всего 20 гарантийных требований от контрагентов, все они носили «технический» характер и были предъявлены в первые годы. Иными словами, российские страховщики исправно платили зарубежным ОСАГО. Полноправное членство в международном соглашении позволяет российским компаниям экономить на банковской гарантии, необходимой для участия в системе (транзитные участники должны предоставить гарантию в размере 11 млн евро, постоянные участники — 9 млн евро). «Статус действительного члена означает не только снижение финансовой нагрузки на членов Президиума, но и право голоса на заседаниях Общего собрания, возможность участвовать в рабочих органах Президиума Совета, как ."" и право заключать договоры страхования транспортных средств, не допущенных только в России, но и в странах, не участвующих в системе ""Зеленая карта"". Однако с географической точки зрения они имеют право претендовать на участие в нем (например, Казахстан)», — говорит Игорь Юргенс, президент Российского союза автостраховщиков. Кроме того, российские страховщики на территории Крыма и Севастополя получили право на погашение убытков по иностранным полисам грин-карт. «Однако в документах международного бюро есть пункт, согласно которому такое решение никоим образом не означает, что эти территории будут признаны подконтрольными российской юрисдикции», — сказал один из экспертов рынка.";Публицистический стиль
